Genre,Publisher,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Sports,Simon & Schuster Interactive,10255,2002.0,0.08,0.02,0.0,0.0,0.11
Shooter,From Software,10112,2002.0,0.04,0.01,0.06,0.0,0.11
Misc,Gameloft,10171,2007.0,0.1,0.0,0.0,0.01,0.11
Sports,Nordcurrent,25933,4020.0,0.1,0.0,0.0,0.01,0.11
Fighting,BAM! Entertainment,10273,2000.0,0.06,0.04,0.0,0.01,0.11
Simulation,Zoo Digital Publishing,10416,2003.0,0.08,0.03,0.0,0.0,0.11
Simulation,Atlus,10211,2008.0,0.1,0.0,0.0,0.01,0.11
Fighting,Time Warner Interactive,10038,1994.0,0.06,0.04,0.0,0.01,0.11
Racing,Syscom,10258,1999.0,0.06,0.04,0.0,0.01,0.11
Adventure,Compile Heart,59816,8049.0,0.0,0.0,0.11000000000000001,0.0,0.11000000000000001
Misc,Tommo,42906,6023.0,0.1,0.0,0.0,0.0,0.11000000000000001
Role-Playing,Idea Factory International,26055,4030.0,0.02,0.0,0.09,0.0,0.11000000000000001
Strategy,JoWood Productions,58899,8018.0,0.04,0.06,0.0,0.01,0.11000000000000001
Sports,Ackkstudios,25595,4024.0,0.0,0.0,0.11000000000000001,0.0,0.11000000000000001
Role-Playing,Paradox Interactive,76698,10055.0,0.01,0.08,0.0,0.01,0.11000000000000001
Puzzle,City Interactive,25926,4020.0,0.07,0.03,0.0,0.01,0.11000000000000001
Adventure,From Software,9711,1998.0,0.03,0.02,0.07,0.01,0.12
Racing,Atlus,9671,1995.0,0.0,0.0,0.12,0.0,0.12
Sports,SPS,9888,1996.0,0.07,0.04,0.0,0.01,0.12
Fighting,JVC,9987,1994.0,0.0,0.0,0.12,0.0,0.12
Shooter,NDA Productions,9990,2002.0,0.09,0.02,0.0,0.0,0.12
Strategy,Aqua Plus,25694,4017.0,0.0,0.0,0.12,0.0,0.12
Simulation,DHM Interactive,9775,2007.0,0.11,0.0,0.0,0.01,0.12
Misc,Aspyr,41883,6024.0,0.08,0.03,0.0,0.02,0.12
Shooter,Bohemia Interactive,9891,2013.0,0.0,0.1,0.0,0.02,0.12
Adventure,Kadokawa Games,92984,12082.0,0.0,0.0,0.12,0.0,0.12
Adventure,Level 5,59165,8042.0,0.0,0.0,0.12,0.0,0.12
Sports,Enix Corporation,25251,4002.0,0.0,0.0,0.12,0.0,0.12
Racing,FunSoft,9845,1996.0,0.07,0.05,0.0,0.01,0.12
Misc,Taito,41474,6008.0,0.05,0.0,0.07,0.0,0.12
Misc,Kadokawa Games,9938,2014.0,0.0,0.0,0.12,0.0,0.12
Fighting,Angel Studios,9921,1994.0,0.0,0.0,0.12,0.0,0.12
Sports,T&E Soft,9931,1993.0,0.0,0.0,0.12,0.0,0.12
Action,Insomniac Games,41924,6048.0,0.1,0.0,0.0,0.01,0.12000000000000001
Role-Playing,Taito,24646,4004.0,0.08,0.04,0.0,0.01,0.12000000000000001
Platform,SCi,25191,4006.0,0.07,0.04,0.0,0.01,0.12000000000000001
Role-Playing,Avalon Interactive,25206,4008.0,0.07,0.04,0.0,0.01,0.12000000000000001
Action,Takara,41502,6006.0,0.0,0.0,0.12000000000000001,0.0,0.12000000000000001
Strategy,Focus Home Interactive,42599,6037.0,0.01,0.09,0.0,0.02,0.12000000000000001
Role-Playing,Epoch,24993,3985.0,0.0,0.0,0.12000000000000001,0.0,0.12000000000000001
Racing,Mindscape,24801,3994.0,0.07,0.05,0.0,0.0,0.13
Puzzle,Midas Interactive Entertainment,40745,6006.0,0.06999999999999999,0.01,0.05,0.0,0.13
Strategy,Midas Interactive Entertainment,41567,6005.0,0.03,0.02,0.06,0.0,0.13
Action,SCS Software,9372,2012.0,0.0,0.12,0.0,0.02,0.13
Sports,Koch Media,24489,4022.0,0.0,0.11000000000000001,0.0,0.03,0.13
Strategy,Level 5,9631,2013.0,0.0,0.0,0.13,0.0,0.13
Misc,Myelin Media,40575,6018.0,0.09000000000000001,0.04,0.0,0.01,0.13
Adventure,Comfort,74883,10055.0,0.0,0.0,0.13,0.0,0.13
Adventure,Foreign Media Games,9426,2010.0,0.08,0.04,0.0,0.01,0.13
Role-Playing,NEC Interchannel,9620,1997.0,0.0,0.0,0.13,0.0,0.13
Misc,Conspiracy Entertainment,25185,4020.0,0.12,0.0,0.0,0.01,0.13
Platform,DreamWorks Interactive,9621,1998.0,0.07,0.05,0.0,0.01,0.13
Simulation,Tomy Corporation,9472,2010.0,0.12,0.0,0.0,0.01,0.13
Action,Telstar,9575,1998.0,0.07,0.05,0.0,0.01,0.13
Role-Playing,Havas Interactive,9449,2000.0,0.01,0.09,0.0,0.02,0.13
Sports,responDESIGN,24633,4009.0,0.09000000000000001,0.04,0.0,0.01,0.13
Adventure,Success,58490,8037.0,0.0,0.0,0.13,0.0,0.13
Simulation,Game Life,9659,2007.0,0.09,0.02,0.0,0.01,0.13
Adventure,TDK Mediactive,26087,4004.0,0.06999999999999999,0.05,0.0,0.02,0.13
Simulation,ArtDink,41140,6024.0,0.0,0.0,0.13,0.0,0.13
Role-Playing,Zushi Games,9653,2008.0,0.1,0.0,0.01,0.01,0.13
Action,5pb,75134,10069.0,0.0,0.0,0.13,0.0,0.13
Sports,Data Design Interactive,9630,2008.0,0.11,0.0,0.0,0.01,0.13
Racing,Rondomedia,25315,4020.0,0.08,0.04,0.0,0.01,0.13
Platform,3DO,9568,2001.0,0.06,0.05,0.0,0.02,0.13
Simulation,Mercury Games,24634,4016.0,0.12000000000000001,0.0,0.0,0.01,0.13
Puzzle,SouthPeak Games,24610,4018.0,0.12000000000000001,0.0,0.0,0.0,0.13
Shooter,Moss,26133,4021.0,0.1,0.0,0.02,0.01,0.13
Puzzle,Telegames,25592,4012.0,0.12,0.0,0.0,0.01,0.13999999999999999
Adventure,Rondomedia,41634,6035.0,0.0,0.11,0.0,0.01,0.13999999999999999
Adventure,Aksys Games,40171,6040.0,0.09000000000000001,0.0,0.03,0.02,0.13999999999999999
Role-Playing,Ackkstudios,24739,4022.0,0.06,0.04,0.03,0.01,0.14
Adventure,NEC,9225,1995.0,0.0,0.0,0.14,0.0,0.14
Action,Excalibur Publishing,9128,2012.0,0.0,0.12,0.0,0.02,0.14
Role-Playing,Ubisoft Annecy,9089,2010.0,0.06,0.03,0.03,0.02,0.14
Adventure,Daedalic Entertainment,40456,6038.0,0.0,0.11,0.0,0.01,0.14
Role-Playing,Global A Entertainment,40618,6021.0,0.13,0.0,0.0,0.01,0.14
Sports,Kadokawa Shoten,9009,2014.0,0.0,0.0,0.14,0.0,0.14
Adventure,Imadio,9183,1997.0,0.0,0.0,0.14,0.0,0.14
Role-Playing,Game Arts,9006,1994.0,0.0,0.0,0.14,0.0,0.14
Puzzle,Jaleco,41107,6012.0,0.13,0.01,0.0,0.01,0.14
Shooter,BMG Interactive Entertainment,24332,3993.0,0.08,0.05,0.0,0.01,0.14
Adventure,Media Factory,9015,2000.0,0.0,0.0,0.14,0.0,0.14
Puzzle,ValuSoft,24740,4017.0,0.13,0.0,0.0,0.01,0.14
Sports,Valcon Games,25176,4011.0,0.060000000000000005,0.05,0.0,0.01,0.14
Sports,Mindscape,9168,1997.0,0.08,0.05,0.0,0.01,0.14
Strategy,SouthPeak Games,9218,2008.0,0.12,0.0,0.0,0.01,0.14
Strategy,Crave Entertainment,24139,4004.0,0.09,0.04,0.0,0.01,0.14
Strategy,General Entertainment,9127,1998.0,0.0,0.0,0.13,0.01,0.14
Simulation,Global Star,24417,4008.0,0.08,0.05,0.0,0.01,0.14
Simulation,Excalibur Publishing,40701,6033.0,0.0,0.12,0.0,0.02,0.14
Adventure,Swing! Entertainment,9191,2002.0,0.11,0.03,0.0,0.01,0.14
Misc,Sony Music Entertainment,9222,2001.0,0.0,0.0,0.14,0.0,0.14
Shooter,Tripwire Interactive,9316,2011.0,0.04,0.07,0.0,0.02,0.14
Simulation,Touchstone,9119,2007.0,0.07,0.06,0.0,0.02,0.14
Strategy,Gathering of Developers,23955,4004.0,0.0,0.12,0.0,0.03,0.15
Action,Black Bean Games,8933,2011.0,0.08,0.06,0.0,0.01,0.15
Action,Microids,40273,6009.0,0.1,0.04,0.0,0.0,0.15
Shooter,EA Games,8841,2012.0,0.07,0.06,0.0,0.02,0.15
Simulation,Little Orbit,23660,4020.0,0.14,0.0,0.0,0.0,0.15
Sports,Media Factory,8863,2001.0,0.0,0.0,0.15,0.0,0.15
Role-Playing,Nobilis,23397,4016.0,0.14,0.0,0.01,0.01,0.15
Racing,BMG Interactive Entertainment,8720,1997.0,0.09,0.06,0.0,0.01,0.15
Adventure,Crave Entertainment,8943,1999.0,0.08,0.06,0.0,0.01,0.15
Shooter,SNK Playmore,23770,4010.0,0.08,0.05,0.0,0.01,0.15
Simulation,Marvelous Entertainment,8858,2015.0,0.04,0.0,0.1,0.01,0.15
Adventure,Crystal Dynamics,8957,1996.0,0.08,0.06,0.0,0.01,0.15
Action,JoWood Productions,38961,6025.0,0.09,0.06,0.0,0.01,0.15
Simulation,Capcom,24425,4012.0,0.13999999999999999,0.01,0.0,0.01,0.15
Adventure,CyberFront,124632,16074.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Adventure,Happinet,40017,6044.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Platform,Kemco,25767,3999.0,0.09,0.05,0.0,0.01,0.15000000000000002
Misc,Idea Factory,74043,10063.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Misc,Aqua Plus,72422,10068.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002
Simulation,"Destination Software, Inc",23595,4011.0,0.13,0.01,0.0,0.01,0.15000000000000002
Action,Jaleco,23964,4000.0,0.06,0.03,0.04,0.01,0.15000000000000002
Shooter,Swing! Entertainment,23579,4001.0,0.07,0.06,0.0,0.02,0.15000000000000002
Action,PlayV,8494,2010.0,0.0,0.14,0.0,0.02,0.16
Action,Vir2L Studios,8504,2009.0,0.14,0.01,0.0,0.01,0.16
Action,Telltale Games,23532,4032.0,0.05,0.09000000000000001,0.0,0.02,0.16
Strategy,Sony Online Entertainment,8569,2006.0,0.14,0.0,0.0,0.01,0.16
Puzzle,White Park Bay Software,8711,2007.0,0.13,0.01,0.0,0.01,0.16
Sports,SouthPeak Games,39299,6026.0,0.14,0.0,0.0,0.0,0.16
Simulation,Imagineer,8577,1991.0,0.0,0.0,0.16,0.0,0.16
Action,Acquire,23195,4020.0,0.08,0.0,0.060000000000000005,0.02,0.16
Puzzle,Vivendi Games,22769,4004.0,0.12000000000000001,0.04,0.0,0.0,0.16
Sports,Aques,8582,1997.0,0.0,0.0,0.15,0.01,0.16
Racing,Square,8644,1999.0,0.0,0.0,0.15,0.01,0.16
Simulation,JoWood Productions,25113,4013.0,0.14,0.01,0.0,0.01,0.16
Misc,Syscom,8660,1998.0,0.0,0.0,0.15,0.01,0.16
Action,Irem Software Engineering,39748,6029.0,0.06,0.0,0.09000000000000001,0.01,0.16
Misc,Irem Software Engineering,72668,10042.0,0.0,0.0,0.16999999999999998,0.0,0.16999999999999998
Sports,Virgin Interactive,22810,3993.0,0.09,0.06,0.0,0.01,0.16999999999999998
Racing,Zushi Games,39295,6027.0,0.16,0.0,0.0,0.01,0.16999999999999998
Action,Gremlin Interactive Ltd,8377,1996.0,0.09,0.06,0.0,0.01,0.17
Racing,Crystal Dynamics,8394,1995.0,0.09,0.06,0.0,0.01,0.17
Sports,Asmik Corp,22585,3989.0,0.0,0.0,0.17,0.0,0.17
Sports,Takara Tomy,40233,6025.0,0.09,0.0,0.06999999999999999,0.01,0.17
Role-Playing,Panther Software,8354,1995.0,0.02,0.02,0.12,0.01,0.17
Action,Adeline Software,8253,1996.0,0.1,0.07,0.0,0.01,0.17
Fighting,Hudson Soft,54179,8005.0,0.07,0.02,0.08,0.0,0.17
Misc,SouthPeak Games,23619,4016.0,0.13,0.03,0.0,0.01,0.17
Action,Atlus,38513,6014.0,0.13,0.03,0.0,0.0,0.17
Misc,Tivola,38206,6026.0,0.08,0.07,0.0,0.02,0.17
Action,Rocket Company,40191,6035.0,0.0,0.0,0.17,0.0,0.17
Fighting,Agetec,8321,1998.0,0.05,0.04,0.07,0.01,0.17
Misc,Game Life,8427,2009.0,0.04,0.11,0.0,0.02,0.17
Puzzle,DreamCatcher Interactive,24049,4012.0,0.15,0.01,0.0,0.01,0.17
Misc,Ubisoft Annecy,8208,2010.0,0.07,0.02,0.07,0.02,0.17
Racing,Rage Software,22723,4003.0,0.1,0.06,0.0,0.01,0.17
Action,Avalon Interactive,8460,1982.0,0.15,0.01,0.0,0.0,0.17
Shooter,Essential Games,8240,2005.0,0.0,0.0,0.17,0.0,0.17
Adventure,Quinrose,173959,22132.0,0.0,0.0,0.17000000000000004,0.0,0.17000000000000004
Misc,Alchemist,54843,8048.0,0.0,0.0,0.18,0.0,0.18
Fighting,Global Star,8179,2004.0,0.09,0.07,0.0,0.02,0.18
Sports,Empire Interactive,8189,2000.0,0.1,0.07,0.0,0.01,0.18
Puzzle,"Destination Software, Inc",22605,4007.0,0.14,0.03,0.0,0.0,0.18
Adventure,LEGO Media,8190,2001.0,0.1,0.07,0.0,0.01,0.18
Shooter,Neko Entertainment,23544,4018.0,0.1,0.06,0.0,0.02,0.18
Sports,GameMill Entertainment,8187,2010.0,0.17,0.0,0.0,0.01,0.18
Shooter,Mastertronic,54482,8043.0,0.01,0.13,0.0,0.02,0.18
Adventure,Destineer,24019,4020.0,0.16999999999999998,0.0,0.0,0.01,0.18
Adventure,Oxygen Interactive,22112,4017.0,0.15000000000000002,0.01,0.0,0.02,0.18
Shooter,DTP Entertainment,8155,2009.0,0.14,0.02,0.01,0.01,0.18
Sports,Aspyr,23983,4012.0,0.16,0.01,0.0,0.01,0.18
Simulation,City Interactive,23647,2009.0,0.15,0.01,0.0,0.01,0.18
Puzzle,Funsta,39602,4014.0,0.11,0.05,0.0,0.01,0.18000000000000002
Racing,Valcon Games,38096,6026.0,0.16,0.0,0.0,0.01,0.18000000000000002
Sports,Alternative Software,70793,10074.0,0.0,0.16,0.0,0.03,0.18000000000000002
Simulation,Bethesda Softworks,22016,4010.0,0.11000000000000001,0.060000000000000005,0.0,0.02,0.19
Simulation,Core Design Ltd.,7949,1994.0,0.1,0.07,0.0,0.01,0.19
Racing,Gremlin Interactive Ltd,22958,3996.0,0.11,0.06999999999999999,0.0,0.01,0.19
Action,Alchemist,37402,6038.0,0.0,0.0,0.19,0.0,0.19
Shooter,Metro 3D,7965,2003.0,0.09,0.07,0.0,0.02,0.19
Strategy,SSI,7829,1996.0,0.11,0.07,0.0,0.01,0.19
Racing,Evolved Games,54271,8030.0,0.15000000000000002,0.02,0.0,0.02,0.19
Strategy,Unknown,104809,12066.0,0.0,0.15000000000000002,0.0,0.01,0.19
Platform,Accolade,7959,1996.0,0.1,0.07,0.0,0.01,0.19
Role-Playing,Media Rings,7886,2002.0,0.14,0.05,0.0,0.0,0.19
Sports,Accolade,7911,1999.0,0.1,0.07,0.0,0.01,0.19
Platform,System 3 Arcade Software,22166,4014.0,0.12,0.04,0.0,0.03,0.19
Fighting,Deep Silver,21659,4027.0,0.11000000000000001,0.03,0.03,0.02,0.19
Sports,Tru Blu Entertainment,55121,8058.0,0.01,0.16,0.0,0.02,0.19
Role-Playing,Metro 3D,21756,4002.0,0.09,0.07,0.0,0.02,0.19
Action,Video System,7863,1997.0,0.15,0.04,0.0,0.0,0.19
Fighting,AQ Interactive,23101,4016.0,0.06,0.05,0.07,0.02,0.19
Adventure,SouthPeak Games,23547,4020.0,0.01,0.16999999999999998,0.0,0.02,0.19999999999999998
Strategy,505 Games,37066,6021.0,0.12000000000000001,0.06,0.0,0.03,0.19999999999999998
Sports,Kemco,7620,1998.0,0.16,0.04,0.0,0.0,0.2
Puzzle,Nordcurrent,7712,2008.0,0.05,0.13,0.0,0.02,0.2
Misc,BAM! Entertainment,7735,2002.0,0.14,0.05,0.0,0.0,0.2
Action,Oxygen Interactive,37387,6026.0,0.18000000000000002,0.0,0.0,0.01,0.2
Shooter,Playlogic Game Factory,21535,4014.0,0.12,0.060000000000000005,0.0,0.03,0.2
Adventure,Merscom LLC,7728,2009.0,0.0,0.17,0.0,0.03,0.2
Role-Playing,LucasArts,21428,4008.0,0.02,0.14,0.0,0.03,0.2
Simulation,DTP Entertainment,38126,6027.0,0.17,0.01,0.0,0.02,0.2
Action,Agatsuma Entertainment,7631,2012.0,0.16,0.0,0.03,0.01,0.2
Shooter,Cave,103574,14075.0,0.04,0.0,0.15000000000000002,0.0,0.2
Simulation,Aspyr,7596,2009.0,0.19,0.0,0.0,0.01,0.2
Racing,BPS,7537,1994.0,0.0,0.0,0.2,0.0,0.2
Sports,Culture Brain,7690,1991.0,0.0,0.0,0.2,0.0,0.2
Puzzle,Natsume,21393,4017.0,0.19,0.0,0.0,0.01,0.2
Shooter,Psygnosis,37062,5987.0,0.11,0.08,0.0,0.01,0.2
Shooter,Gremlin Interactive Ltd,7623,1998.0,0.16,0.04,0.0,0.0,0.2
Puzzle,Astragon,22116,4019.0,0.12,0.05,0.0,0.01,0.2
Shooter,Reef Entertainment,21598,4019.0,0.15000000000000002,0.03,0.0,0.02,0.2
Adventure,Sunsoft,21887,3992.0,0.08,0.05,0.06,0.01,0.2
Misc,Mad Catz,7708,2004.0,0.15,0.04,0.0,0.01,0.2
Role-Playing,Funcom,22919,4022.0,0.07,0.1,0.0,0.02,0.2
Misc,Graffiti,21542,4020.0,0.19,0.0,0.0,0.01,0.2
Misc,Gathering of Developers,21356,4008.0,0.12000000000000001,0.07,0.0,0.02,0.2
Fighting,Interplay,7413,1997.0,0.17,0.04,0.0,0.0,0.21
Strategy,Slitherine Software,54114,6028.0,0.08,0.09999999999999999,0.0,0.03,0.21
Platform,Epoch,21626,3995.0,0.0,0.0,0.15,0.06,0.21
Puzzle,Sears,7372,0.0,0.2,0.01,0.0,0.0,0.21
Sports,JoWood Productions,7394,2009.0,0.15,0.05,0.0,0.02,0.21
Sports,Ghostlight,37106,6028.0,0.08,0.11,0.0,0.02,0.21
Adventure,Microids,86804,12046.0,0.09999999999999999,0.09,0.0,0.01,0.21
Action,Kalypso Media,36995,6031.0,0.12,0.07,0.0,0.02,0.21
Racing,Metro 3D,53276,8026.0,0.14,0.04,0.0,0.01,0.21
Role-Playing,On Demand,7426,1997.0,0.12,0.08,0.0,0.01,0.21
Role-Playing,Seta Corporation,7421,1996.0,0.0,0.0,0.2,0.01,0.21
Adventure,ASCII Media Works,102650,14069.0,0.0,0.0,0.21,0.0,0.21
Action,GungHo,23945,4028.0,0.0,0.0,0.21000000000000002,0.0,0.21000000000000002
Role-Playing,Sunsoft,21167,3995.0,0.12,0.08,0.0,0.01,0.21000000000000002
Fighting,SouthPeak Games,36273,6019.0,0.16,0.04,0.0,0.01,0.21000000000000002
Adventure,Rising Star Games,68938,10043.0,0.17,0.0,0.03,0.01,0.21000000000000002
Puzzle,Popcorn Arcade,21432,4015.0,0.21000000000000002,0.0,0.0,0.0,0.21000000000000002
Adventure,Yeti,137043,18079.0,0.0,0.0,0.21000000000000002,0.0,0.21000000000000002
Misc,Asgard,85391,12067.0,0.0,0.0,0.22,0.0,0.22
Fighting,Ocean,21308,3993.0,0.16,0.05,0.0,0.0,0.22
Misc,TDK Core,21063,4012.0,0.0,0.0,0.22,0.0,0.22
Sports,Marvelous Interactive,22764,4018.0,0.12,0.0,0.09,0.01,0.22
Action,Bomb,7151,1982.0,0.21,0.01,0.0,0.0,0.22
Racing,Vatical Entertainment,21230,4000.0,0.14,0.06999999999999999,0.0,0.01,0.22
Role-Playing,CCP,7308,2003.0,0.0,0.19,0.0,0.02,0.22
Strategy,Ghostlight,20539,2007.0,0.16999999999999998,0.0,0.03,0.02,0.22
Shooter,20th Century Fox Video Games,7150,1981.0,0.21,0.01,0.0,0.0,0.22
Puzzle,Zoo Games,37027,6026.0,0.21000000000000002,0.0,0.0,0.02,0.22000000000000003
Adventure,Acquire,20641,4023.0,0.0,0.0,0.22000000000000003,0.0,0.22000000000000003
Platform,System 3,38141,6039.0,0.08,0.1,0.0,0.03,0.22000000000000003
Strategy,Acclaim Entertainment,19898,4001.0,0.12000000000000001,0.09,0.0,0.02,0.22999999999999998
Misc,Daito,50896,8024.0,0.0,0.0,0.22999999999999998,0.0,0.22999999999999998
Sports,Rising Star Games,51377,8026.0,0.17,0.0,0.06,0.01,0.22999999999999998
Misc,DreamCatcher Interactive,35052,6028.0,0.22000000000000003,0.0,0.0,0.02,0.22999999999999998
Sports,Ignition Entertainment,84366,12024.0,0.16,0.060000000000000005,0.0,0.01,0.22999999999999998
Strategy,Bethesda Softworks,19734,2007.0,0.16999999999999998,0.05,0.0,0.02,0.22999999999999998
Action,Agetec,22964,4000.0,0.04,0.03,0.15,0.01,0.22999999999999998
Puzzle,The Adventure Company,20269,4017.0,0.14,0.06999999999999999,0.0,0.02,0.22999999999999998
Shooter,Ocean,7104,1995.0,0.06,0.04,0.12,0.01,0.23
Shooter,Crave Entertainment,37926,6007.0,0.17,0.04,0.0,0.0,0.23
Misc,Xplosiv,37227,6020.0,0.21000000000000002,0.0,0.0,0.02,0.23
Action,American Softworks,7048,1996.0,0.13,0.09,0.0,0.02,0.23
Role-Playing,Psygnosis,7093,1997.0,0.13,0.09,0.0,0.01,0.23
Puzzle,UFO Interactive,53714,8039.0,0.22,0.0,0.0,0.01,0.23
Misc,Nordcurrent,7115,2009.0,0.19,0.01,0.0,0.02,0.23
Strategy,Majesco Entertainment,20657,4014.0,0.21,0.0,0.0,0.01,0.23
Sports,Detn8 Games,7034,2007.0,0.21,0.0,0.0,0.02,0.23
Simulation,DreamCatcher Interactive,51355,8035.0,0.23,0.0,0.0,0.01,0.23999999999999996
Shooter,Hasbro Interactive,6933,2000.0,0.13,0.09,0.0,0.02,0.24
Fighting,Xing Entertainment,6817,1997.0,0.04,0.03,0.16,0.02,0.24
Role-Playing,ArtDink,38290,5993.0,0.06999999999999999,0.05,0.11,0.01,0.24
Adventure,PopCap Games,6887,2008.0,0.13,0.08,0.0,0.02,0.24
Racing,ValuSoft,6858,2005.0,0.12,0.09,0.0,0.03,0.24
Action,Taito,6868,1981.0,0.22,0.01,0.0,0.0,0.24
Shooter,Mattel Interactive,6942,1981.0,0.22,0.01,0.0,0.0,0.24
Simulation,MTO,52457,8030.0,0.0,0.0,0.24,0.0,0.24
Action,Knowledge Adventure,6937,2003.0,0.17,0.06,0.0,0.0,0.24
Role-Playing,Tomy Corporation,36164,6014.0,0.06,0.02,0.16,0.0,0.24000000000000002
Misc,FuRyu,50861,8059.0,0.0,0.0,0.24000000000000002,0.0,0.24000000000000002
Adventure,Hudson Soft,37054,6017.0,0.11,0.01,0.12,0.0,0.24000000000000002
Platform,Nippon Ichi Software,36131,6035.0,0.14,0.03,0.05,0.02,0.24000000000000002
Sports,Arc System Works,50979,8036.0,0.18000000000000002,0.0,0.06,0.01,0.25
Simulation,Empire Interactive,6658,2007.0,0.09,0.14,0.0,0.02,0.25
Sports,Axela,6611,1998.0,0.0,0.0,0.24,0.02,0.25
Role-Playing,3DO,6618,1999.0,0.14,0.1,0.0,0.02,0.25
Simulation,GSP,22015,4016.0,0.22999999999999998,0.0,0.0,0.01,0.25
Misc,Paon,84188,12051.0,0.0,0.0,0.25,0.0,0.25
Role-Playing,Aksys Games,50823,8058.0,0.09,0.01,0.11,0.03,0.25
Shooter,Sunsoft,6648,2000.0,0.14,0.1,0.0,0.02,0.25
Fighting,Spike,19390,4003.0,0.09,0.03,0.12,0.0,0.25
Fighting,Banpresto,84235,12020.0,0.07,0.03,0.12,0.03,0.25
Adventure,Enterbrain,34670,6023.0,0.0,0.0,0.25,0.0,0.25
Sports,Level 5,6482,2013.0,0.0,0.0,0.26,0.0,0.26
Racing,Nordic Games,98235,14076.0,0.15000000000000002,0.09,0.0,0.02,0.26
Simulation,Indie Games,6529,2004.0,0.06,0.05,0.14,0.02,0.26
Role-Playing,Acclaim Entertainment,6607,2004.0,0.19,0.06,0.0,0.01,0.26
Misc,DTP Entertainment,69450,8041.0,0.15000000000000002,0.09,0.0,0.03,0.26
Misc,DSI Games,19672,4013.0,0.2,0.04,0.0,0.01,0.26
Simulation,Paradox Interactive,51344,8045.0,0.01,0.21000000000000002,0.0,0.03,0.26
Racing,Liquid Games,6589,2002.0,0.18,0.07,0.0,0.0,0.26
Puzzle,PlayV,19773,4020.0,0.1,0.13999999999999999,0.0,0.03,0.26
Adventure,NewKidCo,6531,2002.0,0.19,0.07,0.0,0.0,0.26
Misc,Pacific Century Cyber Works,6443,2002.0,0.11,0.09,0.03,0.03,0.26
Misc,Nippon Telenet,19978,3992.0,0.0,0.0,0.26,0.0,0.26
Puzzle,Virgin Interactive,18952,3994.0,0.15000000000000002,0.1,0.0,0.02,0.26
Fighting,D3Publisher,34255,6024.0,0.11,0.01,0.13,0.0,0.26
Adventure,JoWood Productions,35803,6026.0,0.21000000000000002,0.03,0.0,0.02,0.26
Simulation,Virgin Interactive,18817,3991.0,0.15000000000000002,0.1,0.0,0.02,0.27
Action,Zoo Games,36454,6028.0,0.26,0.0,0.0,0.01,0.27
Action,Kadokawa Games,69674,10076.0,0.0,0.0,0.27,0.0,0.27
Adventure,Arc System Works,149338,20113.0,0.14,0.0,0.09999999999999999,0.02,0.27
Strategy,Jaleco,35542,6009.0,0.15000000000000002,0.09000000000000001,0.0,0.02,0.27
Simulation,Microprose,6302,1996.0,0.15,0.1,0.0,0.02,0.27
Fighting,Vic Tokai,18541,3993.0,0.19,0.08,0.0,0.01,0.27
Racing,Storm City Games,82151,12060.0,0.26,0.0,0.0,0.01,0.27
Action,Blast! Entertainment Ltd,19165,4016.0,0.16999999999999998,0.06,0.0,0.03,0.27
Sports,U.S. Gold,33038,5987.0,0.16,0.11,0.0,0.02,0.28
Adventure,The Adventure Company,32757,6025.0,0.2,0.060000000000000005,0.0,0.03,0.28
Shooter,Disney Interactive Studios,32656,4012.0,0.26,0.01,0.0,0.02,0.28
Puzzle,Mastertronic,49091,8041.0,0.1,0.14,0.0,0.03,0.28
Racing,Playmates,6112,1997.0,0.16,0.11,0.0,0.02,0.28
Adventure,Daedalic,34129,6031.0,0.0,0.24,0.0,0.060000000000000005,0.28
Fighting,Zoo Digital Publishing,33469,6018.0,0.22999999999999998,0.03,0.0,0.02,0.28
Misc,Nichibutsu,6262,1995.0,0.0,0.0,0.28,0.0,0.28
Sports,Ocean,6200,1992.0,0.0,0.0,0.28,0.0,0.28
Action,Hamster Corporation,6152,2002.0,0.16,0.11,0.0,0.02,0.28
Fighting,Majesco Entertainment,33445,6018.0,0.24,0.01,0.02,0.02,0.28
Strategy,Elf,6219,1997.0,0.0,0.0,0.28,0.0,0.28
Action,Broccoli,66746,10071.0,0.0,0.0,0.28,0.0,0.28
Shooter,Gathering of Developers,35206,6011.0,0.15,0.11000000000000001,0.0,0.02,0.28
Simulation,Crave Entertainment,18191,4022.0,0.27,0.0,0.0,0.02,0.28
Shooter,Wargaming.net,6034,2011.0,0.0,0.23,0.0,0.06,0.29
Platform,Global Star,64581,10023.0,0.18000000000000002,0.07999999999999999,0.0,0.01,0.29
Role-Playing,Angel Studios,6055,1991.0,0.0,0.0,0.29,0.0,0.29
Puzzle,O-Games,64016,10052.0,0.13999999999999999,0.13,0.0,0.03,0.29000000000000004
Role-Playing,NEC,21165,3992.0,0.0,0.0,0.29000000000000004,0.0,0.29000000000000004
Adventure,Human Entertainment,18083,3995.0,0.02,0.01,0.24,0.02,0.29000000000000004
Shooter,Tecmo Koei,34848,6026.0,0.12,0.12,0.02,0.04,0.29000000000000004
Role-Playing,NCSoft,67721,10036.0,0.1,0.13,0.0,0.04,0.29000000000000004
